# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;196404;196946;+;AFQ02987.1;;;50S ribosomal protein L5;rplE;;CM9_00925;543;180;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;196949;197134;+;;;;;rpsN;;CM9_00930;186;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;196949;197134;+;AFQ02988.1;;;30S ribosomal protein S14;rpsN;;CM9_00930;186;61;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;197128;197553;+;;;;;rpsH;;CM9_00935;426;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;197128;197553;+;AFQ02989.1;;;30S ribosomal protein S8;rpsH;;CM9_00935;426;141;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;197560;198114;+;;;;;rplF;;CM9_00940;555;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;197560;198114;+;AFQ02990.1;;;50S ribosomal protein L6;rplF;;CM9_00940;555;184;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;198116;198463;+;;;;;rplR;;CM9_00945;348;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;198116;198463;+;AFQ02991.1;;;50S ribosomal protein L18;rplR;;CM9_00945;348;115;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;198468;199103;+;;;;;rpsE;;CM9_00950;636;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;198468;199103;+;AFQ02992.1;;;30S ribosomal protein S5;rpsE;;CM9_00950;636;211;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;199109;199561;+;;;;;rplO;;CM9_00955;453;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;199109;199561;+;AFQ02993.1;;;50S ribosomal protein L15;rplO;;CM9_00955;453;150;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;199561;200988;+;;;;;secY;;CM9_00960;1428;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;199561;200988;+;AFQ02994.1;;;preprotein translocase subunit SecY;secY;;CM9_00960;1428;475;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;200982;201626;+;;;;;;;CM9_00965;645;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;200982;201626;+;AFQ02995.1;;;adenylate kinase;;;CM9_00965;645;214;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;201629;202375;+;;;;;;;CM9_00970;747;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;201629;202375;+;AFQ02996.1;;;methionine aminopeptidase, type I;;;CM9_00970;747;248;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;202375;202587;+;;;;;;;CM9_00975;213;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;202375;202587;+;AFQ02997.1;;;translation initiation factor IF-1;;;CM9_00975;213;70;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;202598;202711;+;;;;;rpmJ;;CM9_00980;114;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;202598;202711;+;AFQ02998.1;;;50S ribosomal protein L36;rpmJ;;CM9_00980;114;37;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;202711;203085;+;;;;;rpsM;;CM9_00985;375;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;202711;203085;+;AFQ02999.1;;;30S ribosomal protein S13;rpsM;;CM9_00985;375;124;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;203085;203450;+;;;;;;;CM9_00990;366;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;203085;203450;+;AFQ03000.1;;;30S ribosomal protein S11;;;CM9_00990;366;121;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;203466;204452;+;;;;;;;CM9_00995;987;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;203466;204452;+;AFQ03001.1;;;DNA-directed RNA polymerase subunit alpha;;;CM9_00995;987;328;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;204510;204836;+;;;;;rplQ;;CM9_01000;327;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;204510;204836;+;AFQ03002.1;;;50S ribosomal protein L17;rplQ;;CM9_01000;327;108;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;204823;205647;+;;;;;cbiO;;CM9_01005;825;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;204823;205647;+;AFQ03003.1;;;cobalt transporter ATP-binding subunit;cbiO;;CM9_01005;825;274;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;205632;206546;+;;;;;cbiO;;CM9_01010;915;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;205632;206546;+;AFQ03004.1;;;cobalt transporter ATP-binding subunit;cbiO;;CM9_01010;915;304;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;206539;207801;+;;;;;;;CM9_01015;1263;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;206539;207801;+;AFQ03005.1;;;metal ABC transporter permease;;;CM9_01015;1263;420;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;207794;208528;+;;;;;truA;;CM9_01020;735;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;207794;208528;+;AFQ03006.1;;;tRNA pseudouridine synthase A;truA;;CM9_01020;735;244;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;208518;210341;+;;;;;;;CM9_01025;1824;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;208518;210341;+;AFQ03007.1;;;oligoendopeptidase F;;;CM9_01025;1824;607;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;210342;211295;+;;;;;;;CM9_01030;954;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;210342;211295;+;AFQ03008.1;;;adenine-specific DNA modification methylase;;;CM9_01030;954;317;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;211395;213500;+;;;;;;;CM9_01035;2106;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;211395;213500;+;AFQ03009.1;;;lipoprotein;;;CM9_01035;2106;701;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;213527;214036;+;;;;;;;CM9_01040;510;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;213527;214036;+;AFQ03010.1;;;MgPa adhesin;;;CM9_01040;510;169;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;214018;214515;+;;;;;;;CM9_01045;498;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;214018;214515;+;AFQ03011.1;;;MgPa adhesin;;;CM9_01045;498;165;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;214788;215525;+;;;;;;;CM9_01050;738;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;214788;215525;+;AFQ03012.1;;;hypothetical protein;;;CM9_01050;738;245;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;215527;215826;+;;;;;;;CM9_01055;300;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;215527;215826;+;AFQ03013.1;;;hypothetical protein;;;CM9_01055;300;99;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;215961;216713;+;;;;;;;CM9_01060;753;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;215961;216713;+;AFQ03014.1;;;nuclease-like protein;;;CM9_01060;753;250;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;216706;218463;+;;;;;;;CM9_01065;1758;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;216706;218463;+;AFQ03015.1;;;ABC transporter ATP-binding protein;;;CM9_01065;1758;585;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;218466;219455;+;;;;;;;CM9_01070;990;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;218466;219455;+;AFQ03016.1;;;ABC transporter permease;;;CM9_01070;990;329;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;219427;220383;+;;;;;;;CM9_01075;957;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;219427;220383;+;AFQ03017.1;;;ABC transporter permease;;;CM9_01075;957;318;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;220549;221505;+;;;;;;;CM9_01080;957;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;220549;221505;+;AFQ03018.1;;;DHH family phosphoesterase;;;CM9_01080;957;318;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;221512;225834;+;;;;;;;CM9_01085;4323;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;221512;225834;+;AFQ03019.1;;;MgPa adhesin;;;CM9_01085;4323;1440;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;229495;229800;+;;;;;;;CM9_01110;306;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;229495;229800;+;AFQ03020.1;;;MgPa adhesin;;;CM9_01110;306;101;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;229959;230141;+;;;;;;;CM9_01115;183;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;229959;230141;+;AFQ03021.1;;;MgPa adhesin;;;CM9_01115;183;60;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;230190;230444;+;;;;;;;CM9_01120;255;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;230190;230444;+;AFQ03022.1;;;MgPa adhesin;;;CM9_01120;255;84;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;230612;231064;+;;;;;;;CM9_01125;453;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;230612;231064;+;AFQ03023.1;;;hypothetical protein;;;CM9_01125;453;150;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;231177;231515;+;;;;;;;CM9_01130;339;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;231177;231515;+;AFQ03024.1;;;MgPa adhesin;;;CM9_01130;339;112;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;231952;232977;+;;;;;pheS;;CM9_01135;1026;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;231952;232977;+;AFQ03025.1;;;phenylalanyl-tRNA ligase subunit alpha;pheS;;CM9_01135;1026;341;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;232981;235401;+;;;;;pheT;;CM9_01140;2421;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;232981;235401;+;AFQ03026.1;;;phenylalanyl-tRNA ligase subunit beta;pheT;;CM9_01140;2421;806;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;235460;236005;+;;;;;infC;;CM9_01145;546;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;235460;236005;+;AFQ03027.1;;;translation initiation factor IF-3;infC;;CM9_01145;546;181;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;236008;236187;+;;;;;rpmI;;CM9_01150;180;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;236008;236187;+;AFQ03028.1;;;50S ribosomal protein L35;rpmI;;CM9_01150;180;59;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;236190;236564;+;;;;;rplT;;CM9_01155;375;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;236190;236564;+;AFQ03029.1;;;50S ribosomal protein L20;rplT;;CM9_01155;375;124;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;239105;239758;+;;;;;;;CM9_01180;654;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;239105;239758;+;AFQ03030.1;;;co-chaperone GrpE;;;CM9_01180;654;217;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;239768;240136;+;;;;;;;CM9_01185;369;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;239768;240136;+;AFQ03031.1;;;hypothetical protein;;;CM9_01185;369;122;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;240154;240227;-;;;;;;;CM9_t02783;74;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;240154;240227;-;;;;tRNA-Thr;;;CM9_t02783;74;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;240264;242165;+;;;;;;;CM9_01190;1902;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;240264;242165;+;AFQ03032.1;;;DNA topoisomerase IV, B subunit;;;CM9_01190;1902;633;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;242165;244510;+;;;;;;;CM9_01195;2346;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;242165;244510;+;AFQ03033.1;;;DNA topoisomerase IV, A subunit;;;CM9_01195;2346;781;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;244507;245538;-;;;;;hrcA;;CM9_01200;1032;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;244507;245538;-;AFQ03034.1;;;heat-inducible transcription repressor;hrcA;;CM9_01200;1032;343;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;245574;247367;+;;;;;;;CM9_01205;1794;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;245574;247367;+;AFQ03035.1;;;excinuclease ABC, C subunit;;;CM9_01205;1794;597;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;247348;247851;+;;;;;;;CM9_01210;504;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;247348;247851;+;AFQ03036.1;;;serine/threonine protein phosphatase;;;CM9_01210;504;167;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;247844;248434;-;;;;;;;CM9_01215;591;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;247844;248434;-;AFQ03037.1;;;glycoprotease;;;CM9_01215;591;196;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;248418;249344;-;;;;;;;CM9_01220;927;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;248418;249344;-;AFQ03038.1;;;RluA family pseudouridine synthase;;;CM9_01220;927;308;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;249344;249889;-;;;;;;;CM9_01225;546;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;249344;249889;-;AFQ03039.1;;;signal peptidase II;;;CM9_01225;546;181;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;250090;250749;+;;;;;;;CM9_01230;660;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;250090;250749;+;AFQ03040.1;;;hypothetical protein;;;CM9_01230;660;219;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;250749;250937;+;;;;;rpsU;;CM9_01235;189;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;250749;250937;+;AFQ03041.1;;;30S ribosomal protein S21;rpsU;;CM9_01235;189;62;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;250939;251382;+;;;;;;;CM9_01240;444;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;250939;251382;+;AFQ03042.1;;;hypothetical protein;;;CM9_01240;444;147;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;251385;251729;+;;;;;acpS;;CM9_01245;345;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;251385;251729;+;AFQ03043.1;;;4'-phosphopantetheinyl transferase;acpS;;CM9_01245;345;114;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;251722;252528;+;;;;;;;CM9_01250;807;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;251722;252528;+;AFQ03044.1;;;1-acyl-sn-glycerol-3-phosphate acyltransferase;;;CM9_01250;807;268;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;252506;253936;+;;;;;;;CM9_01255;1431;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;252506;253936;+;AFQ03045.1;;;segregation and condensation protein A;;;CM9_01255;1431;476;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;253920;254543;+;;;;;;;CM9_01260;624;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;253920;254543;+;AFQ03046.1;;;segregation and condensation protein B;;;CM9_01260;624;207;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;254562;255533;+;;;;;;;CM9_01265;972;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;254562;255533;+;AFQ03047.1;;;6-phosphofructokinase;;;CM9_01265;972;323;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;255536;257062;+;;;;;;;CM9_01270;1527;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;255536;257062;+;AFQ03048.1;;;pyruvate kinase;;;CM9_01270;1527;508;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257099;257175;+;;;;;;;CM9_t02785;77;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257099;257175;+;;;;tRNA-Cys;;;CM9_t02785;77;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257210;257286;+;;;;;;;CM9_t02787;77;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257210;257286;+;;;;tRNA-Pro;;;CM9_t02787;77;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257290;257366;+;;;;;;;CM9_t02789;77;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257290;257366;+;;;;tRNA-Met;;;CM9_t02789;77;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257386;257462;+;;;;;;;CM9_t02791;77;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257386;257462;+;;;;tRNA-Met;;;CM9_t02791;77;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257500;257591;+;;;;;;;CM9_t02793;92;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257500;257591;+;;;;tRNA-Ser;;;CM9_t02793;92;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257605;257681;+;;;;;;;CM9_t02795;77;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257605;257681;+;;;;tRNA-Met;;;CM9_t02795;77;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257683;257756;+;;;;;;;CM9_t02797;74;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257683;257756;+;;;;tRNA-Asp;;;CM9_t02797;74;;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257759;257834;+;;;;;;;CM9_t02799;76;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257759;257834;+;;;;tRNA-Phe;;;CM9_t02799;76;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257981;259102;+;;;;;;;CM9_01280;1122;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;257981;259102;+;AFQ03049.1;;;proline-rich P65 protein;;;CM9_01280;1122;373;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;259120;264537;+;;;;;;;CM9_01285;5418;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;259120;264537;+;AFQ03050.1;;;HMW2 cytadherence accessory protein;;;CM9_01285;5418;1805;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;264540;265580;+;;;;;;;CM9_01290;1041;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;264540;265580;+;AFQ03051.1;;;hypothetical protein;;;CM9_01290;1041;346;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;265573;265986;+;;;;;;;CM9_01295;414;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;265573;265986;+;AFQ03052.1;;;hypothetical protein;;;CM9_01295;414;137;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;266018;266299;-;;;;;;;CM9_01300;282;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;266018;266299;-;AFQ03053.1;;;hypothetical protein;;;CM9_01300;282;93;
gene;tRNA;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;266366;266442;+;;;;;;;CM9_t02801;77;;
tRNA;;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;266366;266442;+;;;;tRNA-Arg;;;CM9_t02801;77;;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;266570;267034;+;;;;;;;CM9_01305;465;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;266570;267034;+;AFQ03054.1;;;cell division protein MraZ;;;CM9_01305;465;154;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;267024;267953;+;;;;;;;CM9_01310;930;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;267024;267953;+;AFQ03055.1;;;16S rRNA m(4)C1402 methyltransferase;;;CM9_01310;930;309;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;267922;269190;+;;;;;;;CM9_01315;1269;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;267922;269190;+;AFQ03056.1;;;hypothetical protein;;;CM9_01315;1269;422;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;273434;273658;+;;;;;;;CM9_01350;225;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;273434;273658;+;AFQ03057.1;;;MgPa adhesin;;;CM9_01350;225;74;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;273728;274591;+;;;;;thyA;;CM9_01355;864;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;273728;274591;+;AFQ03058.1;;;thymidylate synthase;thyA;;CM9_01355;864;287;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;274591;275073;+;;;;;;;CM9_01360;483;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;274591;275073;+;AFQ03059.1;;;dihydrofolate reductase;;;CM9_01360;483;160;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;275079;276101;+;;;;;nrdF;;CM9_01365;1023;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;275079;276101;+;AFQ03060.1;;;ribonucleotide-diphosphate reductase subunit beta;nrdF;;CM9_01365;1023;340;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;276105;276566;+;;;;;nrdI;;CM9_01370;462;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;276105;276566;+;AFQ03061.1;;;ribonucleotide reductase stimulatory protein;nrdI;;CM9_01370;462;153;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;276585;278750;+;;;;;;;CM9_01375;2166;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;276585;278750;+;AFQ03062.1;;;ribonucleotide-diphosphate reductase subunit alpha;;;CM9_01375;2166;721;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;278843;279145;+;;;;;rplU;;CM9_01380;303;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;278843;279145;+;AFQ03063.1;;;50S ribosomal protein L21;rplU;;CM9_01380;303;100;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;279138;279437;+;;;;;;;CM9_01385;300;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;279138;279437;+;AFQ03064.1;;;hypothetical protein;;;CM9_01385;300;99;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;279430;279744;+;;;;;rpmA;;CM9_01390;315;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;279430;279744;+;AFQ03065.1;;;50S ribosomal protein L27;rpmA;;CM9_01390;315;104;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;279737;280612;+;;;;;;;CM9_01395;876;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;279737;280612;+;AFQ03066.1;;;apurinic endonuclease (APN1);;;CM9_01395;876;291;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;280602;281024;+;;;;;;;CM9_01400;423;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;280602;281024;+;AFQ03067.1;;;hypothetical protein;;;CM9_01400;423;140;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;281017;281901;+;;;;;;;CM9_01405;885;;
CDS;with_protein;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;281017;281901;+;AFQ03068.1;;;hypothetical protein;;;CM9_01405;885;294;
gene;protein_coding;GCA_000292405.1;Primary Assembly;chromosome;;CP003770.1;281931;283265;+;;;;;;;CM9_01410;1335;;
