# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;168723;170081;+;ASJ89075.1;;;ATP-dependent RNA helicase;;;B1217_0178;1359;452;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;170103;170179;-;;;;;;;B1217_0179;77;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;170103;170179;-;;;;tRNA-Arg;;;B1217_0179;77;;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;170251;170336;+;;;;;;;B1217_0180;86;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;170251;170336;+;;;;tRNA-Leu;;;B1217_0180;86;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;170348;171064;+;;;;;;;B1217_0181;717;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;170348;171064;+;ASJ89076.1;;;DNA-binding regulatory protein, YebC/PmpR family;;;B1217_0181;717;238;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;171054;172391;+;;;;;;;B1217_0182;1338;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;171054;172391;+;ASJ89077.1;;;putative transport protein;;;B1217_0182;1338;445;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;172414;173022;-;;;;;;;B1217_0183;609;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;172414;173022;-;ASJ89078.1;;;hypothetical protein;;;B1217_0183;609;202;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;173028;174032;-;;;;;hrcA;;B1217_0184;1005;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;173028;174032;-;ASJ89079.1;;;heat-inducible transcription repressor HrcA;hrcA;;B1217_0184;1005;334;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;174123;175853;+;;;;;;;B1217_0185;1731;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;174123;175853;+;ASJ89080.1;;;haloacid dehalogenase-like hydrolase;;;B1217_0185;1731;576;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;175869;177503;+;;;;;potA;;B1217_0186;1635;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;175869;177503;+;ASJ89081.1;;;spermidine/putrescine transport system, ATP-binding protein PotA;potA;;B1217_0186;1635;544;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;177490;178347;+;;;;;potB;;B1217_0187;858;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;177490;178347;+;ASJ89082.1;;;spermidine/putrescine transport system, permease component PotB;potB;;B1217_0187;858;285;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;178350;179201;+;;;;;potC;;B1217_0188;852;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;178350;179201;+;ASJ89083.1;;;spermidine/putrescine transport system, permease component PotC;potC;;B1217_0188;852;283;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;179201;180631;+;;;;;potD;;B1217_0189;1431;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;179201;180631;+;ASJ89084.1;;;spermidine/putrescine transport system, substrate-binding protein PotD;potD;;B1217_0189;1431;476;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;180621;181580;+;;;;;tsaD;;B1217_0190;960;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;180621;181580;+;ASJ89085.1;;;tRNA N6-adenosine threonylcarbamoyltransferase;tsaD;;B1217_0190;960;319;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;181577;182929;-;;;;;;;B1217_0191;1353;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;181577;182929;-;ASJ89086.1;;;putative surface protein bspA-like;;;B1217_0191;1353;450;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;182996;184795;-;;;;;dnaK;;B1217_0192;1800;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;182996;184795;-;ASJ89087.1;;;chaperone protein DnaK;dnaK;;B1217_0192;1800;599;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;184945;185253;+;;;;;;;B1217_0193;309;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;184945;185253;+;ASJ89088.1;;;histone-like bacterial DNA-binding protein;;;B1217_0193;309;102;
gene;tRNA;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;185356;185430;-;;;;;;;B1217_0194;75;;
tRNA;;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;185356;185430;-;;;;tRNA-Trp;;;B1217_0194;75;;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;185448;185690;-;;;;;;;B1217_0195;243;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;185448;185690;-;ASJ89089.1;;;acyl carrier protein;;;B1217_0195;243;80;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;185697;187589;-;;;;;;;B1217_0196;1893;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;185697;187589;-;ASJ89090.1;;;hypothetical protein;;;B1217_0196;1893;630;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;187615;188073;-;;;;;;;B1217_0197;459;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;187615;188073;-;ASJ89091.1;;;hypothetical protein;;;B1217_0197;459;152;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;188078;189118;-;;;;;;;B1217_0198;1041;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;188078;189118;-;ASJ89092.1;;;hypothetical protein;;;B1217_0198;1041;346;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;189106;189435;-;;;;;;;B1217_0199;330;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;189106;189435;-;ASJ89093.1;;;hypothetical protein;;;B1217_0199;330;109;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;189531;190676;-;;;;;metK;;B1217_0200;1146;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;189531;190676;-;ASJ89094.1;;;S-adenosylmethionine synthetase;metK;;B1217_0200;1146;381;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;190845;191144;+;;;;;rplU;;B1217_0201;300;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;190845;191144;+;ASJ89095.1;;;50S ribosomal protein L21;rplU;;B1217_0201;300;99;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;191153;191437;+;;;;;;;B1217_0202;285;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;191153;191437;+;ASJ89096.1;;;hypothetical protein;;;B1217_0202;285;94;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;191441;191728;+;;;;;rpmA;;B1217_0203;288;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;191441;191728;+;ASJ89097.1;;;50S ribosomal protein L27;rpmA;;B1217_0203;288;95;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;191796;193049;-;;;;;;;B1217_0204;1254;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;191796;193049;-;ASJ89098.1;;;hypothetical protein;;;B1217_0204;1254;417;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;193206;193748;+;;;;;;;B1217_0205;543;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;193206;193748;+;ASJ89099.1;;;rubrerythrin;;;B1217_0205;543;180;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;193822;194394;+;;;;;;;B1217_0206;573;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;193822;194394;+;ASJ89100.1;;;type II restriction-modification system, endonuclease;;;B1217_0206;573;190;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;194477;195283;+;;;;;;;B1217_0207;807;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;194477;195283;+;ASJ89101.1;;;type II restriction-modification system, N6-adenine or N4-cytosine DNA methyltransferase;;;B1217_0207;807;268;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;195458;195928;+;;;;;rplK;;B1217_0208;471;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;195458;195928;+;ASJ89102.1;;;50S ribosomal protein L11;rplK;;B1217_0208;471;156;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;195932;196603;+;;;;;rplA;;B1217_0209;672;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;195932;196603;+;ASJ89103.1;;;50S ribosomal protein L1;rplA;;B1217_0209;672;223;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;196791;199139;+;;;;;;;B1217_0210;2349;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;196791;199139;+;ASJ89104.1;;;hypothetical protein;;;B1217_0210;2349;782;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;199335;200396;+;;;;;;;B1217_0211;1062;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;199335;200396;+;ASJ89105.1;;;hypothetical protein;;;B1217_0211;1062;353;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;200907;202550;-;;;;;;;B1217_0212;1644;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;200907;202550;-;ASJ89106.1;;;amino acid permease;;;B1217_0212;1644;547;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;202606;202869;+;;;;;ptsH;;B1217_0213;264;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;202606;202869;+;ASJ89107.1;;;phosphocarrier protein HPr;ptsH;;B1217_0213;264;87;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;202904;203161;+;;;;;;;B1217_0214;258;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;202904;203161;+;ASJ89108.1;;;hypothetical protein;;;B1217_0214;258;85;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;203653;203880;+;;;;;;;B1217_0215;228;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;203653;203880;+;ASJ89109.1;;;S4 domain-contaiming protein;;;B1217_0215;228;75;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;203882;205930;+;;;;;gyrB;;B1217_0216;2049;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;203882;205930;+;ASJ89110.1;;;DNA gyrase subunit B;gyrB;;B1217_0216;2049;682;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;205952;208507;+;;;;;gyrA;;B1217_0217;2556;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;205952;208507;+;ASJ89111.1;;;DNA gyrase subunit A;gyrA;;B1217_0217;2556;851;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;208731;210053;-;;;;;cysS;;B1217_0218;1323;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;208731;210053;-;ASJ89112.1;;;cysteine--tRNA ligase;cysS;;B1217_0218;1323;440;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;210070;212178;-;;;;;ligA;;B1217_0219;2109;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;210070;212178;-;ASJ89113.1;;;DNA ligase;ligA;;B1217_0219;2109;702;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;212182;212787;-;;;;;recR;;B1217_0220;606;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;212182;212787;-;ASJ89114.1;;;recombination protein RecR;recR;;B1217_0220;606;201;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;212793;213083;-;;;;;;;B1217_0221;291;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;212793;213083;-;ASJ89115.1;;;hypothetical protein;;;B1217_0221;291;96;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;213138;213824;+;;;;;;;B1217_0222;687;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;213138;213824;+;ASJ89116.1;;;hypothetical protein;;;B1217_0222;687;228;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;213919;214083;+;;;;;;;B1217_0223;165;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;213919;214083;+;ASJ89117.1;;;hypothetical protein;;;B1217_0223;165;54;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;214096;214359;-;;;;;;;B1217_0224;264;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;214096;214359;-;ASJ89118.1;;;hypothetical protein;;;B1217_0224;264;87;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;215036;216748;-;;;;;argS;;B1217_0225;1713;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;215036;216748;-;ASJ89119.1;;;arginine--tRNA ligase;argS;;B1217_0225;1713;570;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;216750;217475;-;;;;;nusG;;B1217_0226;726;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;216750;217475;-;ASJ89120.1;;;transcription termination/antitermination protein NusG;nusG;;B1217_0226;726;241;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;217491;218216;-;;;;;secE;;B1217_0227;726;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;217491;218216;-;ASJ89121.1;;;protein translocase subunit SecE;secE;;B1217_0227;726;241;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;218225;218371;-;;;;;rpmG2;;B1217_0228;147;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;218225;218371;-;ASJ89122.1;;;50S ribosomal protein L33;rpmG2;;B1217_0228;147;48;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;218458;218691;-;;;;;;;B1217_0229;234;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;218458;218691;-;ASJ89123.1;;;hypothetical protein;;;B1217_0229;234;77;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;218693;219328;-;;;;;;;B1217_0230;636;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;218693;219328;-;ASJ89124.1;;;metallo-beta-lactamase domain-containing protein;;;B1217_0230;636;211;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;219545;222268;+;;;;;mgtA;;B1217_0231;2724;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;219545;222268;+;ASJ89125.1;;;Mg(2+) transport ATPase, P-type;mgtA;;B1217_0231;2724;907;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;222271;222744;+;;;;;;;B1217_0232;474;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;222271;222744;+;ASJ89126.1;;;hypothetical protein;;;B1217_0232;474;157;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;222766;223392;-;;;;;;;B1217_0233;627;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;222766;223392;-;ASJ89127.1;;;hypothetical protein;;;B1217_0233;627;208;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;223398;225566;-;;;;;ftsH;;B1217_0234;2169;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;223398;225566;-;ASJ89128.1;;;ATP-dependent zinc metalloprotease FtsH;ftsH;;B1217_0234;2169;722;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;225569;226207;-;;;;;hpt;;B1217_0235;639;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;225569;226207;-;ASJ89129.1;;;hypoxanthine-guanine phosphoribosyltransferase;hpt;;B1217_0235;639;212;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;226245;227204;+;;;;;trxB2;;B1217_0236;960;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;226245;227204;+;ASJ89130.1;;;thioredoxin reductase;trxB2;;B1217_0236;960;319;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;227185;228084;+;;;;;miaA;;B1217_0237;900;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;227185;228084;+;ASJ89131.1;;;tRNA dimethylallyltransferase;miaA;;B1217_0237;900;299;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;228069;229139;+;;;;;hemN;;B1217_0238;1071;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;228069;229139;+;ASJ89132.1;;;oxygen-independent coproporphyrinogen III oxidase;hemN;;B1217_0238;1071;356;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;229209;231830;+;;;;;adhE;;B1217_0239;2622;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;229209;231830;+;ASJ89133.1;;;aldehyde-alcohol dehydrogenase (bifunctional);adhE;;B1217_0239;2622;873;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;231914;232477;+;;;;;pth;;B1217_0240;564;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;231914;232477;+;ASJ89134.1;;;peptidyl-tRNA hydrolase;pth;;B1217_0240;564;187;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;232512;233204;-;;;;;nanE;;B1217_0241;693;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;232512;233204;-;ASJ89135.1;;;putative N-acetylmannosamine-6-phosphate 2-epimerase;nanE;;B1217_0241;693;230;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;233191;235011;-;;;;;ptsG2;;B1217_0242;1821;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;233191;235011;-;ASJ89136.1;;;phosphotransferase system glucose-specific EIICBA component;ptsG2;;B1217_0242;1821;606;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;235101;235805;-;;;;;;;B1217_0243;705;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;235101;235805;-;ASJ89137.1;;;hypothetical protein;;;B1217_0243;705;234;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;235810;236310;-;;;;;dut;;B1217_0244;501;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;235810;236310;-;ASJ89138.1;;;deoxyuridine 5'-triphosphate nucleotidohydrolase;dut;;B1217_0244;501;166;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;236336;236509;-;;;;;;;B1217_0245;174;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;236336;236509;-;ASJ89139.1;;;hypothetical protein;;;B1217_0245;174;57;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;236699;237058;-;;;;;rplT;;B1217_0246;360;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;236699;237058;-;ASJ89140.1;;;50S ribosomal protein L20;rplT;;B1217_0246;360;119;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;237081;237275;-;;;;;rpmI;;B1217_0247;195;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;237081;237275;-;ASJ89141.1;;;50S ribosomal protein L35;rpmI;;B1217_0247;195;64;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;237284;237799;-;;;;;infC;;B1217_0248;516;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;237284;237799;-;ASJ89142.1;;;translation initiation factor IF-3;infC;;B1217_0248;516;171;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;237985;239595;-;;;;;pyrG;;B1217_0249;1611;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;237985;239595;-;ASJ89143.1;;;CTP synthase;pyrG;;B1217_0249;1611;536;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;239662;241173;-;;;;;pyk;;B1217_0250;1512;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;239662;241173;-;ASJ89144.1;;;pyruvate kinase;pyk;;B1217_0250;1512;503;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;241185;242168;-;;;;;pfkA;;B1217_0251;984;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;241185;242168;-;ASJ89145.1;;;ATP-dependent 6-phosphofructokinase;pfkA;;B1217_0251;984;327;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;242171;243559;-;;;;;eno;;B1217_0252;1389;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;242171;243559;-;ASJ89146.1;;;enolase;eno;;B1217_0252;1389;462;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;243674;244867;+;;;;;hsdS4;;B1217_0253;1194;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;243674;244867;+;ASJ89147.1;;;type I restriction-modification system, DNA specificity (S) subunit;hsdS4;;B1217_0253;1194;397;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;244939;245826;-;;;;;nfo;;B1217_0254;888;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;244939;245826;-;ASJ89148.1;;;putative endonuclease 4;nfo;;B1217_0254;888;295;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;245868;247052;+;;;;;gatC;;B1217_0255;1185;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;245868;247052;+;ASJ89149.1;;;aspartyl/glutamyl-tRNA amidotransferase subunit C;gatC;;B1217_0255;1185;394;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;247055;247345;+;;;;;gatC2;;B1217_0256;291;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;247055;247345;+;ASJ89150.1;;;aspartyl/glutamyl-tRNA amidotransferase subunit C;gatC2;;B1217_0256;291;96;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;247338;248786;+;;;;;gatA;;B1217_0257;1449;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;247338;248786;+;ASJ89151.1;;;aspartyl/glutamyl-tRNA amidotransferase subunit A;gatA;;B1217_0257;1449;482;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;248780;250213;+;;;;;gatB;;B1217_0258;1434;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;248780;250213;+;ASJ89152.1;;;aspartyl/glutamyl-tRNA amidotransferase subunit B;gatB;;B1217_0258;1434;477;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;250220;251365;+;;;;;pknB;;B1217_0259;1146;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;250220;251365;+;ASJ89153.1;;;serine/threonine protein kinase;pknB;;B1217_0259;1146;381;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;251362;252357;-;;;;;recA;;B1217_0260;996;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;251362;252357;-;ASJ89154.1;;;recombinase A;recA;;B1217_0260;996;331;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;252399;253073;-;;;;;;;B1217_0261;675;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;252399;253073;-;ASJ89155.1;;;hypothetical protein;;;B1217_0261;675;224;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;253076;253561;-;;;;;pncC;;B1217_0262;486;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;253076;253561;-;ASJ89156.1;;;nicotinamide-nucleotide amidohydrolase PncC;pncC;;B1217_0262;486;161;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;253563;255590;-;;;;;uvrB;;B1217_0263;2028;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;253563;255590;-;ASJ89157.1;;;UvrABC system protein B;uvrB;;B1217_0263;2028;675;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;255580;258186;-;;;;;secA;;B1217_0264;2607;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;255580;258186;-;ASJ89158.1;;;protein translocase subunit SecA;secA;;B1217_0264;2607;868;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;258324;258551;-;;;;;;;B1217_0265;228;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;258324;258551;-;ASJ89159.1;;;hypothetical protein;;;B1217_0265;228;75;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;259091;260068;+;;;;;;;B1217_0266;978;;
CDS;with_protein;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;259091;260068;+;ASJ89160.1;;;DNA (cytosine-5-)-methyltransferase;;;B1217_0266;978;325;
gene;protein_coding;GCA_002215425.1;Primary Assembly;chromosome;;CP020122.1;260071;260370;+;;;;;;;B1217_0267;300;;
