# feature;class;assembly;assembly_unit;seq_type;chromosome;genomic_accession;start;end;strand;product_accession;non-redundant_refseq;related_accession;name;symbol;GeneID;locus_tag;feature_interval_length;product_length;attributes
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;585875;586555;+;QGZ97576.1;;;16S rRNA (uracil(1498)-N(3))-methyltransferase;;;GE118_02045;681;226;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;586604;593218;-;;;;;;;GE118_02050;6615;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;586604;593218;-;QGZ97577.1;;;DUF4982 domain-containing protein;;;GE118_02050;6615;2204;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;593484;601169;-;;;;;;;GE118_02055;7686;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;593484;601169;-;QGZ97578.1;;;beta-N-acetylglucosaminidase;;;GE118_02055;7686;2561;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;601236;602873;-;;;;;;;GE118_02060;1638;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;601236;602873;-;QGZ97579.1;;;PTS glucose transporter subunit IIABC;;;GE118_02060;1638;545;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;603182;603508;-;;;;;;;GE118_02065;327;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;603182;603508;-;QGZ97580.1;;;hypothetical protein;;;GE118_02065;327;108;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;603818;604660;-;;;;;;;GE118_02070;843;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;603818;604660;-;QGZ97581.1;;;N-acetylmuramic acid 6-phosphate etherase;;;GE118_02070;843;280;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;604813;605460;-;;;;;;;GE118_02075;648;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;604813;605460;-;QGZ97582.1;;;hypothetical protein;;;GE118_02075;648;215;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;605450;608101;-;;;;;;;GE118_02080;2652;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;605450;608101;-;QGZ97583.1;;;ATP-dependent helicase;;;GE118_02080;2652;883;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;608428;609507;+;;;;;prfA;;GE118_02085;1080;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;608428;609507;+;QGZ97584.1;;;peptide chain release factor 1;prfA;;GE118_02085;1080;359;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;609507;610226;+;;;;;prmC;;GE118_02090;720;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;609507;610226;+;QGZ97585.1;;;peptide chain release factor N(5)-glutamine methyltransferase;prmC;;GE118_02090;720;239;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;610305;612071;+;;;;;;;GE118_02095;1767;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;610305;612071;+;QGZ97586.1;;;hypothetical protein;;;GE118_02095;1767;588;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;612071;612769;+;;;;;;;GE118_02100;699;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;612071;612769;+;QGZ97587.1;;;ATP-binding cassette domain-containing protein;;;GE118_02100;699;232;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;612747;613640;+;;;;;;;GE118_02105;894;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;612747;613640;+;QGZ97588.1;;;hypothetical protein;;;GE118_02105;894;297;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;613630;614490;+;;;;;;;GE118_02110;861;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;613630;614490;+;QGZ97589.1;;;hypothetical protein;;;GE118_02110;861;286;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;614477;615346;+;;;;;;;GE118_02115;870;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;614477;615346;+;QGZ97590.1;;;hypothetical protein;;;GE118_02115;870;289;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;615628;616986;+;;;;;;;GE118_02120;1359;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;615628;616986;+;QGZ97591.1;;;hypothetical protein;;;GE118_02120;1359;452;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;617059;619866;+;;;;;;;GE118_02125;2808;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;617059;619866;+;QGZ97592.1;;;hypothetical protein;;;GE118_02125;2808;935;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;620123;621244;+;;;;;;;GE118_02130;1122;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;620123;621244;+;QGZ97593.1;;;hypothetical protein;;;GE118_02130;1122;373;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;621447;621776;+;;;;;;;GE118_02135;330;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;621447;621776;+;QGZ97594.1;;;hypothetical protein;;;GE118_02135;330;109;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;621834;622385;-;;;;;;;GE118_02140;552;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;621834;622385;-;QGZ97595.1;;;thymidine kinase;;;GE118_02140;552;183;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;622489;624222;+;;;;;;;GE118_02145;1734;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;622489;624222;+;QGZ97596.1;;;excinuclease ABC subunit C;;;GE118_02145;1734;577;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;624635;626470;+;;;;;pepF;;GE118_02150;1836;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;624635;626470;+;QGZ97597.1;;;oligoendopeptidase F;pepF;;GE118_02150;1836;611;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;626479;630324;+;;;;;;;GE118_02155;3846;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;626479;630324;+;QGZ97598.1;;;hypothetical protein;;;GE118_02155;3846;1281;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;630337;631509;+;;;;;;;GE118_02160;1173;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;630337;631509;+;QGZ97599.1;;;oligopeptide ABC transporter, permease protein OppB;;;GE118_02160;1173;390;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;631499;632842;+;;;;;;;GE118_02165;1344;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;631499;632842;+;QGZ97600.1;;;ABC transporter permease subunit;;;GE118_02165;1344;447;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;632850;633908;+;;;;;;;GE118_02170;1059;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;632850;633908;+;QGZ97601.1;;;oligopeptide ABC transporter, ATP-binding protein OppD;;;GE118_02170;1059;352;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;633898;636471;+;;;;;;;GE118_02175;2574;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;633898;636471;+;QGZ97602.1;;;ATP-binding cassette domain-containing protein;;;GE118_02175;2574;857;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;636461;636925;+;;;;;;;GE118_02180;465;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;636461;636925;+;QGZ97603.1;;;DUF3899 domain-containing protein;;;GE118_02180;465;154;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;637627;638979;-;;;;;asnS;;GE118_02185;1353;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;637627;638979;-;QGZ97604.1;;;asparagine--tRNA ligase;asnS;;GE118_02185;1353;450;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;638988;639461;-;;;;;;;GE118_02190;474;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;638988;639461;-;QGZ97605.1;;;DUF386 family protein;;;GE118_02190;474;157;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;639579;640121;+;;;;;rsmD;;GE118_02195;543;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;639579;640121;+;QGZ97606.1;;;16S rRNA (guanine(966)-N(2))-methyltransferase RsmD;rsmD;;GE118_02195;543;180;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;640060;641439;+;;;;;rlmD;;GE118_02200;1380;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;640060;641439;+;QGZ97607.1;;;23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD;rlmD;;GE118_02200;1380;459;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;641596;642669;-;;;;;;;GE118_02205;1074;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;641596;642669;-;QGZ97608.1;;;hypothetical protein;;;GE118_02205;1074;357;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;643813;645477;-;;;;;;;GE118_02210;1665;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;643813;645477;-;QGZ97609.1;;;IS1634 family transposase;;;GE118_02210;1665;554;
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;645731;645804;-;;;;;;;GE118_02215;74;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;645731;645804;-;;;;tRNA-Trp;;;GE118_02215;74;;anticodon=CCA
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;645816;646916;-;;;;;ychF;;GE118_02220;1101;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;645816;646916;-;QGZ97610.1;;;redox-regulated ATPase YchF;ychF;;GE118_02220;1101;366;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;646997;648868;-;;;;;;;GE118_02225;1872;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;646997;648868;-;QGZ97611.1;;;ATP-binding cassette domain-containing protein;;;GE118_02225;1872;623;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;648861;650591;-;;;;;;;GE118_02230;1731;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;648861;650591;-;QGZ97612.1;;;ATP-binding cassette domain-containing protein;;;GE118_02230;1731;576;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;650635;651819;-;;;;;pgk;;GE118_02235;1185;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;650635;651819;-;QGZ97613.1;;;phosphoglycerate kinase;pgk;;GE118_02235;1185;394;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;652116;652379;+;;;;;;;GE118_02240;264;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;652116;652379;+;QGZ97614.1;;;HPr family phosphocarrier protein;;;GE118_02240;264;87;
gene;tRNA;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;652452;652536;-;;;;;;;GE118_02245;85;;
tRNA;;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;652452;652536;-;;;;tRNA-Leu;;;GE118_02245;85;;anticodon=AAG
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;652703;653932;+;;;;;;;GE118_02250;1230;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;652703;653932;+;QGZ97615.1;;;replication-associated recombination protein RarA;;;GE118_02250;1230;409;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;653922;654875;+;;;;;pheS;;GE118_02255;954;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;653922;654875;+;QGZ97616.1;;;phenylalanine--tRNA ligase subunit alpha;pheS;;GE118_02255;954;317;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;654865;655527;+;;;;;;;GE118_02260;663;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;654865;655527;+;QGZ97617.1;;;uracil-DNA glycosylase;;;GE118_02260;663;220;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;655537;657699;+;;;;;;;GE118_02265;2163;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;655537;657699;+;QGZ97618.1;;;phenylalanine--tRNA ligase subunit beta;;;GE118_02265;2163;720;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;657710;658981;+;;;;;;;GE118_02270;1272;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;657710;658981;+;QGZ97619.1;;;aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme;;;GE118_02270;1272;423;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;659151;660293;+;;;;;;;GE118_02275;1143;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;659151;660293;+;QGZ97620.1;;;phosphate ABC transporter substrate-binding protein;;;GE118_02275;1143;380;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;660277;662154;+;;;;;;;GE118_02280;1878;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;660277;662154;+;QGZ97621.1;;;ABC transporter permease subunit;;;GE118_02280;1878;625;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;662117;662968;+;;;;;pstB;;GE118_02285;852;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;662117;662968;+;QGZ97622.1;;;phosphate ABC transporter ATP-binding protein;pstB;;GE118_02285;852;283;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;662968;663648;+;;;;;;;GE118_02290;681;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;662968;663648;+;QGZ97623.1;;;PhoU family transcriptional regulator;;;GE118_02290;681;226;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;663689;664252;-;;;;;;;GE118_02295;564;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;663689;664252;-;QGZ97624.1;;;hypothetical protein;;;GE118_02295;564;187;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;664882;676809;+;;;;;;;GE118_02300;11928;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;664882;676809;+;QGZ97625.1;;;hypothetical protein;;;GE118_02300;11928;3975;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;676976;677446;-;;;;;;;GE118_02305;471;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;676976;677446;-;QGZ97626.1;;;Sua5/YciO/YrdC/YwlC family protein;;;GE118_02305;471;156;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;677486;678778;+;;;;;;;GE118_02310;1293;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;677486;678778;+;QGZ97627.1;;;amidohydrolase family protein;;;GE118_02310;1293;430;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;678907;680241;+;;;;;;;GE118_02315;1335;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;678907;680241;+;QGZ97628.1;;;BMP family ABC transporter substrate-binding protein;;;GE118_02315;1335;444;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;680317;682593;+;;;;;;;GE118_02320;2277;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;680317;682593;+;QGZ97629.1;;;ATP-binding cassette domain-containing protein;;;GE118_02320;2277;758;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;682580;684190;+;;;;;;;GE118_02325;1611;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;682580;684190;+;QGZ97630.1;;;ABC transporter permease;;;GE118_02325;1611;536;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;684192;685154;+;;;;;;;GE118_02330;963;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;684192;685154;+;QGZ97631.1;;;ABC transporter permease;;;GE118_02330;963;320;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;685221;686288;+;;;;;;;GE118_02335;1068;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;685221;686288;+;QGZ97632.1;;;hypothetical protein;;;GE118_02335;1068;355;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;686305;687150;-;;;;;;;GE118_02340;846;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;686305;687150;-;QGZ97633.1;;;HAD-IIB family hydrolase;;;GE118_02340;846;281;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;687193;687672;+;;;;;;;GE118_02345;480;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;687193;687672;+;QGZ97634.1;;;hypothetical protein;;;GE118_02345;480;159;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;687650;688183;+;;;;;;;GE118_02350;534;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;687650;688183;+;QGZ97635.1;;;DUF4231 domain-containing protein;;;GE118_02350;534;177;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;688170;688550;+;;;;;;;GE118_02355;381;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;688170;688550;+;QGZ97636.1;;;hypothetical protein;;;GE118_02355;381;126;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;688618;690555;+;;;;;;;GE118_02360;1938;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;688618;690555;+;QGZ97637.1;;;hypothetical protein;;;GE118_02360;1938;645;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;690692;692344;+;;;;;;;GE118_02365;1653;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;690692;692344;+;QGZ97638.1;;;ribonuclease J;;;GE118_02365;1653;550;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;692347;693432;+;;;;;;;GE118_02370;1086;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;692347;693432;+;QGZ97639.1;;;hypothetical protein;;;GE118_02370;1086;361;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;693425;693763;+;;;;;;;GE118_02375;339;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;693425;693763;+;QGZ97640.1;;;thioredoxin fold domain-containing protein;;;GE118_02375;339;112;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;693901;695559;+;;;;;;;GE118_02380;1659;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;693901;695559;+;QGZ97641.1;;;IS1634 family transposase;;;GE118_02380;1659;552;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;695951;697693;+;;;;;;;GE118_02385;1743;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;695951;697693;+;QGZ97642.1;;;hypothetical protein;;;GE118_02385;1743;580;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;697777;699483;+;;;;;;;GE118_02390;1707;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;697777;699483;+;QGZ97643.1;;;IS1634 family transposase;;;GE118_02390;1707;568;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;699751;700533;+;;;;;;;GE118_02395;783;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;699751;700533;+;QGZ97644.1;;;hypothetical protein;;;GE118_02395;783;260;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;700761;701234;+;;;;;;;GE118_02400;474;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;700761;701234;+;QGZ97645.1;;;hypothetical protein;;;GE118_02400;474;157;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;701852;703366;+;;;;;;;GE118_02405;1515;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;701852;703366;+;QGZ97646.1;;;hypothetical protein;;;GE118_02405;1515;504;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;703356;704306;+;;;;;;;GE118_02410;951;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;703356;704306;+;QGZ97647.1;;;hypothetical protein;;;GE118_02410;951;316;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;704448;706154;+;;;;;;;GE118_02415;1707;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;704448;706154;+;QGZ97648.1;;;IS1634 family transposase;;;GE118_02415;1707;568;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;706254;706679;+;;;;;;;GE118_02420;426;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;706254;706679;+;QGZ97649.1;;;DUF4143 domain-containing protein;;;GE118_02420;426;141;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;707023;708399;+;;;;;;;GE118_02425;1377;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;707023;708399;+;QGZ97650.1;;;ATP-binding cassette domain-containing protein;;;GE118_02425;1377;458;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;708383;709219;+;;;;;;;GE118_02430;837;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;708383;709219;+;QGZ97651.1;;;ABC transporter permease subunit;;;GE118_02430;837;278;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;709212;710015;+;;;;;;;GE118_02435;804;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;709212;710015;+;QGZ97652.1;;;ABC transporter permease subunit;;;GE118_02435;804;267;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;710017;711927;+;;;;;;;GE118_02440;1911;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;710017;711927;+;QGZ97653.1;;;hypothetical protein;;;GE118_02440;1911;636;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;712019;713242;-;;;;;;;GE118_02445;1224;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;712019;713242;-;QGZ97654.1;;;hypothetical protein;;;GE118_02445;1224;407;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;713242;714483;-;;;;;dcm;;GE118_02450;1242;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;713242;714483;-;QGZ97655.1;;;DNA (cytosine-5-)-methyltransferase;dcm;;GE118_02450;1242;413;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;714584;715870;-;;;;;;;GE118_02455;1287;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;714584;715870;-;QGZ97656.1;;;DUF21 domain-containing protein;;;GE118_02455;1287;428;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;715879;717312;-;;;;;;;GE118_02460;1434;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;715879;717312;-;QGZ97657.1;;;AAA family ATPase;;;GE118_02460;1434;477;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;717299;717757;-;;;;;;;GE118_02465;459;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;717299;717757;-;QGZ97658.1;;;50S ribosomal protein L9;;;GE118_02465;459;152;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;717738;719756;-;;;;;;;GE118_02470;2019;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;717738;719756;-;QGZ97659.1;;;hypothetical protein;;;GE118_02470;2019;672;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;719871;720287;-;;;;;atpC;;GE118_02475;417;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;719871;720287;-;QGZ97660.1;;;ATP synthase F1 subunit epsilon;atpC;;GE118_02475;417;138;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;720284;721687;-;;;;;atpD;;GE118_02480;1404;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;720284;721687;-;QGZ97661.1;;;F0F1 ATP synthase subunit beta;atpD;;GE118_02480;1404;467;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;721702;722550;-;;;;;;;GE118_02485;849;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;721702;722550;-;QGZ97662.1;;;F0F1 ATP synthase subunit gamma;;;GE118_02485;849;282;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;722550;724118;-;;;;;;;GE118_02490;1569;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;722550;724118;-;QGZ97663.1;;;F0F1 ATP synthase subunit alpha;;;GE118_02490;1569;522;
gene;protein_coding;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;724119;724670;-;;;;;atpH;;GE118_02495;552;;
CDS;with_protein;GCA_009792315.1;Primary Assembly;chromosome;;CP045542.1;724119;724670;-;QGZ97664.1;;;ATP synthase F1 subunit delta;atpH;;GE118_02495;552;183;
